"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","bikers"
2,"April",110,"12",0,3,1,"clear",0.7,0.6515,0.48,0.3881,145
2,"April",110,"13",0,3,1,"clear",0.7,0.6515,0.48,0.3881,177
2,"April",110,"14",0,3,1,"clear",0.74,0.6515,0.4,0.4627,148
2,"April",110,"15",0,3,1,"cloudy/misty",0.76,0.6667,0.35,0.3582,145
2,"April",110,"16",0,3,1,"cloudy/misty",0.76,0.6667,0.35,0.3582,255
2,"April",110,"17",0,3,1,"cloudy/misty",0.74,0.6515,0.37,0.4179,432
2,"April",110,"18",0,3,1,"clear",0.74,0.6515,0.3,0.3582,441
2,"April",110,"19",0,3,1,"clear",0.7,0.6364,0.32,0.2537,383
2,"April",110,"20",0,3,1,"clear",0.68,0.6212,0.32,0.1045,225
2,"April",110,"21",0,3,1,"clear",0.66,0.6212,0.36,0.2836,172
2,"April",110,"22",0,3,1,"clear",0.62,0.6212,0.41,0.2537,117
2,"April",110,"23",0,3,1,"clear",0.6,0.6212,0.4,0.3284,93
2,"April",111,"0",0,4,1,"clear",0.56,0.5303,0.43,0.3582,44
2,"April",111,"1",0,4,1,"clear",0.52,0.5,0.45,0.2239,26
2,"April",111,"2",0,4,1,"clear",0.5,0.4848,0.42,0.3881,13
2,"April",111,"3",0,4,1,"cloudy/misty",0.46,0.4545,0.51,0.4627,7
2,"April",111,"4",0,4,1,"cloudy/misty",0.44,0.4394,0.54,0.4478,6
2,"April",111,"5",0,4,1,"cloudy/misty",0.42,0.4242,0.54,0.5522,14
2,"April",111,"6",0,4,1,"cloudy/misty",0.4,0.4091,0.58,0.5821,75
2,"April",111,"7",0,4,1,"cloudy/misty",0.42,0.4242,0.47,0.4627,198
2,"April",111,"8",0,4,1,"cloudy/misty",0.4,0.4091,0.5,0.4925,365
2,"April",111,"9",0,4,1,"cloudy/misty",0.42,0.4242,0.47,0.2836,196
2,"April",111,"10",0,4,1,"clear",0.42,0.4242,0.44,0.3582,98
2,"April",111,"11",0,4,1,"clear",0.44,0.4394,0.41,0.2836,133
2,"April",111,"12",0,4,1,"clear",0.46,0.4545,0.38,0.1642,199
2,"April",111,"13",0,4,1,"clear",0.48,0.4697,0.33,0.3284,177
2,"April",111,"14",0,4,1,"clear",0.5,0.4848,0.34,0.3881,228
2,"April",111,"15",0,4,1,"clear",0.52,0.5,0.29,0.4179,235
2,"April",111,"16",0,4,1,"clear",0.52,0.5,0.27,0.3582,294
2,"April",111,"17",0,4,1,"clear",0.5,0.4848,0.29,0.1642,481
2,"April",111,"18",0,4,1,"clear",0.5,0.4848,0.25,0.2836,452
2,"April",111,"19",0,4,1,"clear",0.46,0.4545,0.28,0.2836,324
2,"April",111,"20",0,4,1,"clear",0.44,0.4394,0.3,0.1343,204
2,"April",111,"21",0,4,1,"clear",0.42,0.4242,0.47,0.194,184
2,"April",111,"22",0,4,1,"clear",0.42,0.4242,0.38,0.0896,137
2,"April",111,"23",0,4,1,"clear",0.4,0.4091,0.43,0.1045,99
2,"April",112,"0",0,5,1,"clear",0.36,0.3485,0.62,0.194,33
2,"April",112,"1",0,5,1,"clear",0.36,0.3333,0.53,0.2537,24
2,"April",112,"2",0,5,1,"clear",0.36,0.3333,0.53,0.2985,9
2,"April",112,"3",0,5,1,"clear",0.36,0.3333,0.53,0.2985,2
2,"April",112,"4",0,5,1,"clear",0.34,0.3182,0.53,0.2836,3
2,"April",112,"5",0,5,1,"clear",0.34,0.3182,0.53,0.2239,16
2,"April",112,"6",0,5,1,"clear",0.34,0.3182,0.53,0.2836,49
2,"April",112,"7",0,5,1,"cloudy/misty",0.34,0.3182,0.53,0.2836,180
2,"April",112,"8",0,5,1,"cloudy/misty",0.34,0.3182,0.53,0.2537,346
2,"April",112,"9",0,5,1,"light rain/snow",0.34,0.303,0.61,0.2985,195
2,"April",112,"10",0,5,1,"cloudy/misty",0.36,0.3485,0.62,0.194,136
2,"April",112,"11",0,5,1,"light rain/snow",0.34,0.3333,0.66,0.194,106
2,"April",112,"12",0,5,1,"light rain/snow",0.34,0.3333,0.76,0.1343,80
2,"April",112,"13",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.194,40
2,"April",112,"14",0,5,1,"light rain/snow",0.34,0.3182,0.87,0.2537,36
2,"April",112,"15",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.194,75
2,"April",112,"16",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.1343,62
2,"April",112,"17",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,69
2,"April",112,"18",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,51
2,"April",112,"19",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,55
2,"April",112,"20",0,5,1,"light rain/snow",0.32,0.303,0.87,0.2239,47
2,"April",112,"21",0,5,1,"light rain/snow",0.3,0.303,0.93,0.1642,28
2,"April",112,"22",0,5,1,"light rain/snow",0.3,0.303,1,0.1343,24
2,"April",112,"23",0,5,1,"light rain/snow",0.32,0.3333,0.93,0.1045,17
2,"April",113,"0",0,6,0,"cloudy/misty",0.32,0.3182,1,0.194,18
2,"April",113,"1",0,6,0,"cloudy/misty",0.32,0.3182,1,0.194,16
2,"April",113,"2",0,6,0,"light rain/snow",0.32,0.3333,1,0.1343,17
2,"April",113,"3",0,6,0,"light rain/snow",0.32,0.3333,1,0.0896,4
2,"April",113,"4",0,6,0,"light rain/snow",0.34,0.3636,1,0,5
2,"April",113,"5",0,6,0,"light rain/snow",0.34,0.3636,1,0,7
2,"April",113,"6",0,6,0,"cloudy/misty",0.34,0.3333,1,0.1642,11
2,"April",113,"7",0,6,0,"light rain/snow",0.34,0.3333,1,0.1642,19
2,"April",113,"8",0,6,0,"cloudy/misty",0.36,0.3333,1,0.2537,47
2,"April",113,"9",0,6,0,"cloudy/misty",0.38,0.3939,0.94,0.2985,68
2,"April",113,"10",0,6,0,"cloudy/misty",0.42,0.4242,0.88,0.2239,129
2,"April",113,"11",0,6,0,"cloudy/misty",0.46,0.4545,0.88,0.2239,232
2,"April",113,"12",0,6,0,"clear",0.52,0.5,0.83,0.4179,291
2,"April",113,"13",0,6,0,"clear",0.52,0.5,0.83,0.3881,312
2,"April",113,"14",0,6,0,"clear",0.58,0.5455,0.78,0.3582,391
2,"April",113,"15",0,6,0,"clear",0.6,0.5909,0.73,0.3881,397
2,"April",113,"16",0,6,0,"clear",0.6,0.5909,0.73,0.2836,426
2,"April",113,"17",0,6,0,"clear",0.6,0.5909,0.73,0.3284,383
2,"April",113,"18",0,6,0,"clear",0.58,0.5455,0.78,0.194,376
2,"April",113,"19",0,6,0,"clear",0.56,0.5303,0.83,0.2836,283
2,"April",113,"20",0,6,0,"cloudy/misty",0.54,0.5152,0.88,0.2537,183
2,"April",113,"21",0,6,0,"cloudy/misty",0.56,0.5303,0.83,0.2836,135
2,"April",113,"22",0,6,0,"cloudy/misty",0.58,0.5455,0.78,0.2537,169
2,"April",113,"23",0,6,0,"cloudy/misty",0.54,0.5152,0.88,0.1642,117
2,"April",114,"0",0,0,0,"clear",0.52,0.5,0.83,0.2239,96
2,"April",114,"1",0,0,0,"clear",0.5,0.4848,0.88,0.194,54
2,"April",114,"2",0,0,0,"clear",0.5,0.4848,0.88,0.194,72
2,"April",114,"3",0,0,0,"clear",0.5,0.4848,0.94,0.0896,24
2,"April",114,"4",0,0,0,"clear",0.5,0.4848,0.94,0.0896,5
2,"April",114,"5",0,0,0,"clear",0.5,0.4848,0.94,0.0896,12
2,"April",114,"6",0,0,0,"cloudy/misty",0.5,0.4848,1,0,13
2,"April",114,"7",0,0,0,"cloudy/misty",0.5,0.4848,1,0,27
2,"April",114,"8",0,0,0,"clear",0.52,0.5,0.94,0.2239,80
2,"April",114,"9",0,0,0,"clear",0.56,0.5303,0.88,0.2537,177
2,"April",114,"10",0,0,0,"clear",0.6,0.5758,0.78,0.1642,289
2,"April",114,"11",0,0,0,"clear",0.66,0.6212,0.65,0.1343,317
2,"April",114,"12",0,0,0,"clear",0.68,0.6364,0.65,0.2537,388
2,"April",114,"13",0,0,0,"clear",0.7,0.6515,0.58,0.2836,441
2,"April",114,"14",0,0,0,"clear",0.7,0.6515,0.54,0.3284,420
2,"April",114,"15",0,0,0,"clear",0.66,0.6212,0.61,0.2537,369
2,"April",114,"16",0,0,0,"clear",0.74,0.6667,0.48,0.3881,359
2,"April",114,"17",0,0,0,"clear",0.66,0.6212,0.65,0.2985,331
2,"April",114,"18",0,0,0,"clear",0.64,0.6061,0.69,0.1642,270
2,"April",114,"19",0,0,0,"light rain/snow",0.6,0.5606,0.83,0.2836,194
2,"April",114,"20",0,0,0,"light rain/snow",0.6,0.5606,0.83,0.2836,105
2,"April",114,"21",0,0,0,"light rain/snow",0.54,0.5152,0.94,0.1642,61
2,"April",114,"22",0,0,0,"light rain/snow",0.54,0.5152,1,0.1642,45
2,"April",114,"23",0,0,0,"light rain/snow",0.54,0.5152,1,0.0896,42
2,"April",115,"0",0,1,1,"light rain/snow",0.52,0.5,1,0,12
2,"April",115,"1",0,1,1,"clear",0.54,0.5152,1,0.0896,10
2,"April",115,"2",0,1,1,"clear",0.54,0.5152,1,0.0896,10
2,"April",115,"3",0,1,1,"cloudy/misty",0.5,0.4848,1,0.1045,10
2,"April",115,"4",0,1,1,"cloudy/misty",0.52,0.5,1,0,5
2,"April",115,"5",0,1,1,"cloudy/misty",0.46,0.4545,1,0,17
2,"April",115,"6",0,1,1,"cloudy/misty",0.5,0.4848,1,0,66
2,"April",115,"7",0,1,1,"cloudy/misty",0.52,0.5,1,0.0896,196
2,"April",115,"8",0,1,1,"clear",0.56,0.5303,0.88,0.1045,353
2,"April",115,"9",0,1,1,"clear",0.6,0.5606,0.83,0.1343,174
2,"April",115,"10",0,1,1,"clear",0.64,0.6061,0.73,0.2239,125
2,"April",115,"11",0,1,1,"clear",0.64,0.6061,0.73,0.2239,147
2,"April",115,"12",0,1,1,"clear",0.66,0.6212,0.74,0.2537,188
2,"April",115,"13",0,1,1,"clear",0.7,0.6515,0.65,0.2239,203
2,"April",115,"14",0,1,1,"clear",0.72,0.6667,0.54,0.2239,146
2,"April",115,"15",0,1,1,"clear",0.74,0.6667,0.51,0.2239,175
2,"April",115,"16",0,1,1,"clear",0.7,0.6515,0.54,0.3582,239
2,"April",115,"17",0,1,1,"clear",0.7,0.6515,0.54,0.2985,521
2,"April",115,"18",0,1,1,"clear",0.68,0.6364,0.57,0.3582,499
2,"April",115,"19",0,1,1,"clear",0.66,0.6212,0.57,0.3284,382
2,"April",115,"20",0,1,1,"clear",0.66,0.6212,0.61,0.2836,237
2,"April",115,"21",0,1,1,"clear",0.62,0.6061,0.69,0.2537,190
2,"April",115,"22",0,1,1,"clear",0.6,0.5909,0.73,0.2985,106
2,"April",115,"23",0,1,1,"clear",0.58,0.5455,0.78,0.2836,62
2,"April",116,"0",0,2,1,"clear",0.62,0.6061,0.69,0.2836,27
2,"April",116,"1",0,2,1,"clear",0.62,0.5909,0.73,0.2836,21
2,"April",116,"2",0,2,1,"clear",0.56,0.5303,0.83,0.3284,26
2,"April",116,"3",0,2,1,"clear",0.54,0.5152,0.88,0.2836,21
2,"April",116,"4",0,2,1,"clear",0.56,0.5303,0.83,0.2537,6
2,"April",116,"5",0,2,1,"clear",0.54,0.5152,0.88,0.2537,16
2,"April",116,"6",0,2,1,"clear",0.56,0.5303,0.88,0.2239,80
2,"April",116,"7",0,2,1,"clear",0.58,0.5455,0.83,0.2985,270
2,"April",116,"8",0,2,1,"clear",0.58,0.5455,0.83,0.2985,449
2,"April",116,"9",0,2,1,"clear",0.64,0.6061,0.73,0.3582,199
2,"April",116,"10",0,2,1,"clear",0.66,0.6212,0.69,0.3582,120
2,"April",116,"11",0,2,1,"clear",0.68,0.6364,0.65,0.3881,172
2,"April",116,"12",0,2,1,"clear",0.7,0.6515,0.61,0.4179,186
2,"April",116,"13",0,2,1,"clear",0.74,0.6667,0.51,0.4478,176
2,"April",116,"14",0,2,1,"clear",0.72,0.6667,0.58,0.3284,155
2,"April",116,"15",0,2,1,"clear",0.7,0.6515,0.61,0.3582,153
2,"April",116,"16",0,2,1,"clear",0.7,0.6515,0.58,0.3881,291
2,"April",116,"17",0,2,1,"clear",0.68,0.6364,0.61,0.3582,521
2,"April",116,"18",0,2,1,"clear",0.68,0.6364,0.65,0.4478,528
2,"April",116,"19",0,2,1,"clear",0.64,0.6061,0.73,0.4179,328
2,"April",116,"20",0,2,1,"clear",0.64,0.6061,0.73,0.3582,234
2,"April",116,"21",0,2,1,"clear",0.62,0.5909,0.78,0.2836,195
2,"April",116,"22",0,2,1,"cloudy/misty",0.6,0.5606,0.83,0.194,148
2,"April",116,"23",0,2,1,"cloudy/misty",0.6,0.5606,0.83,0.2239,78
2,"April",117,"0",0,3,1,"clear",0.6,0.5606,0.83,0.2239,27
2,"April",117,"1",0,3,1,"clear",0.6,0.5606,0.83,0.2537,17
2,"April",117,"2",0,3,1,"clear",0.58,0.5455,0.88,0.2537,5
2,"April",117,"3",0,3,1,"cloudy/misty",0.58,0.5455,0.88,0.2836,7
2,"April",117,"4",0,3,1,"clear",0.56,0.5303,0.94,0.2239,6
2,"April",117,"5",0,3,1,"cloudy/misty",0.56,0.5303,0.94,0.2537,17
2,"April",117,"6",0,3,1,"clear",0.56,0.5303,0.94,0.2537,84
2,"April",117,"7",0,3,1,"cloudy/misty",0.58,0.5455,0.88,0.2836,246
2,"April",117,"8",0,3,1,"cloudy/misty",0.58,0.5455,0.88,0.3284,444
2,"April",117,"9",0,3,1,"cloudy/misty",0.6,0.5455,0.88,0.4179,181
2,"April",117,"10",0,3,1,"cloudy/misty",0.62,0.5758,0.83,0.2836,92
2,"April",117,"11",0,3,1,"cloudy/misty",0.64,0.5909,0.78,0.2836,156
2,"April",117,"12",0,3,1,"clear",0.66,0.6061,0.78,0.3284,173
2,"April",117,"13",0,3,1,"clear",0.64,0.5909,0.78,0.2985,150
2,"April",117,"14",0,3,1,"clear",0.68,0.6364,0.74,0.2836,148
2,"April",117,"15",0,3,1,"clear",0.7,0.6515,0.65,0.4925,138
2,"April",117,"16",0,3,1,"clear",0.7,0.6515,0.7,0.3881,218
2,"April",117,"17",0,3,1,"light rain/snow",0.66,0.6061,0.83,0.3881,521
2,"April",117,"18",0,3,1,"light rain/snow",0.66,0.6061,0.83,0.3881,412
2,"April",117,"19",0,3,1,"clear",0.62,0.5909,0.78,0.2836,260
2,"April",117,"20",0,3,1,"clear",0.64,0.5758,0.83,0.3284,218
2,"April",117,"21",0,3,1,"clear",0.62,0.5606,0.88,0.2836,145
2,"April",117,"22",0,3,1,"cloudy/misty",0.62,0.5606,0.88,0.3284,129
2,"April",117,"23",0,3,1,"cloudy/misty",0.62,0.5606,0.88,0.3582,78
2,"April",118,"0",0,4,1,"clear",0.64,0.5909,0.78,0.3582,54
2,"April",118,"1",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.3881,20
2,"April",118,"2",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.4478,21
2,"April",118,"3",0,4,1,"cloudy/misty",0.64,0.5909,0.78,0.3881,3
2,"April",118,"4",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.4179,9
2,"April",118,"5",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.3881,13
2,"April",118,"6",0,4,1,"cloudy/misty",0.64,0.5909,0.78,0.4627,86
2,"April",118,"7",0,4,1,"cloudy/misty",0.64,0.5909,0.78,0.4478,215
2,"April",118,"8",0,4,1,"cloudy/misty",0.66,0.6061,0.78,0.4478,398
2,"April",118,"9",0,4,1,"light rain/snow",0.62,0.5606,0.88,0.3284,183
2,"April",118,"10",0,4,1,"cloudy/misty",0.62,0.5606,0.88,0.2836,54
2,"April",118,"11",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.2836,84
2,"April",118,"12",0,4,1,"cloudy/misty",0.62,0.5909,0.78,0.2537,107
2,"April",118,"13",0,4,1,"cloudy/misty",0.62,0.5758,0.83,0.2985,121
2,"April",118,"14",0,4,1,"clear",0.62,0.5758,0.83,0.2985,142
2,"April",118,"15",0,4,1,"clear",0.66,0.6212,0.69,0.3284,163
2,"April",118,"16",0,4,1,"clear",0.62,0.5909,0.78,0.2537,270
2,"April",118,"17",0,4,1,"clear",0.64,0.6212,0.47,0.3582,455
2,"April",118,"18",0,4,1,"clear",0.64,0.6212,0.47,0.3582,530
2,"April",118,"19",0,4,1,"clear",0.62,0.6212,0.43,0.2985,404
2,"April",118,"20",0,4,1,"clear",0.58,0.5455,0.43,0.2239,269
2,"April",118,"21",0,4,1,"clear",0.56,0.5303,0.46,0.1343,194
2,"April",118,"22",0,4,1,"clear",0.54,0.5152,0.45,0.1642,153
2,"April",118,"23",0,4,1,"clear",0.54,0.5152,0.39,0.0896,110
2,"April",119,"0",0,5,1,"clear",0.52,0.5,0.39,0.2836,48
2,"April",119,"1",0,5,1,"clear",0.5,0.4848,0.45,0.0896,31
2,"April",119,"2",0,5,1,"clear",0.46,0.4545,0.63,0.1045,10
2,"April",119,"3",0,5,1,"clear",0.46,0.4545,0.59,0.0896,5
2,"April",119,"4",0,5,1,"clear",0.46,0.4545,0.51,0.1343,6
2,"April",119,"5",0,5,1,"clear",0.46,0.4545,0.47,0.1343,25
2,"April",119,"6",0,5,1,"clear",0.5,0.4848,0.45,0.2836,71
2,"April",119,"7",0,5,1,"clear",0.52,0.5,0.42,0.194,240
2,"April",119,"8",0,5,1,"clear",0.54,0.5152,0.39,0.2985,421
2,"April",119,"9",0,5,1,"clear",0.54,0.5152,0.39,0.3284,230
2,"April",119,"10",0,5,1,"clear",0.56,0.5303,0.4,0.2836,156
2,"April",119,"11",0,5,1,"clear",0.6,0.6212,0.38,0.2239,157
2,"April",119,"12",0,5,1,"clear",0.56,0.5303,0.37,0.2836,223
2,"April",119,"13",0,5,1,"clear",0.56,0.5303,0.37,0.2985,308
2,"April",119,"14",0,5,1,"clear",0.6,0.6212,0.35,0.3284,248
2,"April",119,"15",0,5,1,"cloudy/misty",0.56,0.5303,0.4,0.2985,252
2,"April",119,"16",0,5,1,"cloudy/misty",0.54,0.5152,0.42,0.3582,299
2,"April",119,"17",0,5,1,"cloudy/misty",0.52,0.5,0.45,0.3881,508
2,"April",119,"18",0,5,1,"clear",0.52,0.5,0.48,0.3582,439
2,"April",119,"19",0,5,1,"clear",0.46,0.4545,0.55,0.3284,270
2,"April",119,"20",0,5,1,"clear",0.48,0.4697,0.48,0.2239,194
2,"April",119,"21",0,5,1,"clear",0.46,0.4545,0.51,0.194,195
2,"April",119,"22",0,5,1,"clear",0.42,0.4242,0.58,0.1642,146
2,"April",119,"23",0,5,1,"cloudy/misty",0.44,0.4394,0.54,0.0896,113
2,"April",120,"0",0,6,0,"cloudy/misty",0.44,0.4394,0.54,0.2537,106
2,"April",120,"1",0,6,0,"cloudy/misty",0.44,0.4394,0.54,0.1642,74
2,"April",120,"2",0,6,0,"cloudy/misty",0.44,0.4394,0.54,0.2239,65
2,"April",120,"3",0,6,0,"cloudy/misty",0.42,0.4242,0.54,0.194,17
2,"April",120,"4",0,6,0,"cloudy/misty",0.42,0.4242,0.54,0.2239,7
2,"April",120,"5",0,6,0,"clear",0.42,0.4242,0.54,0.3881,7
2,"April",120,"6",0,6,0,"clear",0.4,0.4091,0.58,0.2836,21
2,"April",120,"7",0,6,0,"clear",0.4,0.4091,0.54,0.3881,48
2,"April",120,"8",0,6,0,"clear",0.4,0.4091,0.54,0.2985,91
2,"April",120,"9",0,6,0,"clear",0.44,0.4394,0.51,0.3582,156
2,"April",120,"10",0,6,0,"clear",0.48,0.4697,0.44,0.3881,279
2,"April",120,"11",0,6,0,"clear",0.5,0.4848,0.42,0.3582,321
2,"April",120,"12",0,6,0,"clear",0.52,0.5,0.42,0.3881,416
2,"April",120,"13",0,6,0,"clear",0.54,0.5152,0.39,0.2985,455
2,"April",120,"14",0,6,0,"clear",0.54,0.5152,0.39,0.2239,452
2,"April",120,"15",0,6,0,"clear",0.56,0.5303,0.37,0.1343,499
2,"April",120,"16",0,6,0,"clear",0.58,0.5455,0.37,0.194,464
2,"April",120,"17",0,6,0,"clear",0.56,0.5303,0.43,0.1343,407
2,"April",120,"18",0,6,0,"clear",0.54,0.5152,0.43,0.1343,371
2,"April",120,"19",0,6,0,"clear",0.54,0.5152,0.43,0.1343,387
2,"April",120,"20",0,6,0,"clear",0.44,0.4394,0.62,0.1343,224
2,"April",120,"21",0,6,0,"clear",0.44,0.4394,0.62,0.1343,177
2,"April",120,"22",0,6,0,"clear",0.44,0.4394,0.67,0.1045,143
2,"April",120,"23",0,6,0,"clear",0.44,0.4394,0.67,0.1045,125
2,"May",121,"0",0,0,0,"clear",0.42,0.4242,0.67,0.0896,96
2,"May",121,"1",0,0,0,"clear",0.42,0.4242,0.69,0.1045,59
2,"May",121,"2",0,0,0,"clear",0.42,0.4242,0.77,0.1045,50
2,"May",121,"3",0,0,0,"clear",0.4,0.4091,0.82,0.1045,23
2,"May",121,"4",0,0,0,"clear",0.4,0.4091,0.76,0.1045,17
2,"May",121,"5",0,0,0,"clear",0.4,0.4091,0.82,0.0896,10
2,"May",121,"6",0,0,0,"cloudy/misty",0.4,0.4091,0.82,0.0896,13
2,"May",121,"7",0,0,0,"cloudy/misty",0.42,0.4242,0.77,0.0896,33
2,"May",121,"8",0,0,0,"cloudy/misty",0.44,0.4394,0.77,0.1343,59
2,"May",121,"9",0,0,0,"cloudy/misty",0.46,0.4545,0.72,0.1343,141
2,"May",121,"10",0,0,0,"cloudy/misty",0.48,0.4697,0.63,0.194,264
2,"May",121,"11",0,0,0,"clear",0.46,0.4545,0.82,0.1045,250
2,"May",121,"12",0,0,0,"cloudy/misty",0.48,0.4697,0.77,0.1045,281
2,"May",121,"13",0,0,0,"cloudy/misty",0.5,0.4848,0.63,0.1642,332
2,"May",121,"14",0,0,0,"cloudy/misty",0.5,0.4848,0.68,0.1045,238
2,"May",121,"15",0,0,0,"cloudy/misty",0.5,0.4848,0.72,0,266
2,"May",121,"16",0,0,0,"cloudy/misty",0.5,0.4848,0.72,0.194,214
2,"May",121,"17",0,0,0,"cloudy/misty",0.48,0.4697,0.82,0.2537,196
2,"May",121,"18",0,0,0,"cloudy/misty",0.46,0.4545,0.82,0.0896,159
2,"May",121,"19",0,0,0,"cloudy/misty",0.46,0.4545,0.84,0.1045,178
2,"May",121,"20",0,0,0,"cloudy/misty",0.46,0.4545,0.82,0,121
2,"May",121,"21",0,0,0,"cloudy/misty",0.46,0.4545,0.82,0,105
2,"May",121,"22",0,0,0,"cloudy/misty",0.46,0.4545,0.82,0,100
2,"May",121,"23",0,0,0,"clear",0.46,0.4545,0.77,0.194,146
2,"May",122,"0",0,1,1,"clear",0.46,0.4545,0.72,0.1343,177
2,"May",122,"1",0,1,1,"clear",0.46,0.4545,0.72,0.1343,114
2,"May",122,"2",0,1,1,"cloudy/misty",0.44,0.4394,0.77,0.2239,35
2,"May",122,"3",0,1,1,"clear",0.44,0.4394,0.77,0.1343,16
2,"May",122,"4",0,1,1,"clear",0.44,0.4394,0.77,0.1642,17
2,"May",122,"5",0,1,1,"cloudy/misty",0.44,0.4394,0.77,0.1343,20
2,"May",122,"6",0,1,1,"clear",0.44,0.4394,0.88,0.1045,62
2,"May",122,"7",0,1,1,"cloudy/misty",0.46,0.4545,0.82,0.3284,209
2,"May",122,"8",0,1,1,"cloudy/misty",0.48,0.4697,0.77,0.2239,371
2,"May",122,"9",0,1,1,"cloudy/misty",0.5,0.4848,0.77,0.2836,172
2,"May",122,"10",0,1,1,"cloudy/misty",0.54,0.5152,0.77,0.2239,108
2,"May",122,"11",0,1,1,"clear",0.58,0.5455,0.73,0.2985,130
2,"May",122,"12",0,1,1,"clear",0.62,0.6061,0.69,0.2239,187
2,"May",122,"13",0,1,1,"cloudy/misty",0.62,0.6061,0.69,0.194,170
2,"May",122,"14",0,1,1,"clear",0.64,0.6061,0.69,0.2239,181
2,"May",122,"15",0,1,1,"clear",0.66,0.6212,0.61,0.194,155
2,"May",122,"16",0,1,1,"clear",0.66,0.6212,0.61,0.2239,269
2,"May",122,"17",0,1,1,"clear",0.66,0.6212,0.65,0.194,537
2,"May",122,"18",0,1,1,"cloudy/misty",0.64,0.6061,0.65,0.194,518
2,"May",122,"19",0,1,1,"cloudy/misty",0.62,0.6061,0.69,0.1343,314
2,"May",122,"20",0,1,1,"cloudy/misty",0.62,0.6061,0.69,0.1343,218
2,"May",122,"21",0,1,1,"cloudy/misty",0.6,0.5909,0.73,0.1045,232
2,"May",122,"22",0,1,1,"cloudy/misty",0.6,0.5909,0.73,0,125
2,"May",122,"23",0,1,1,"cloudy/misty",0.56,0.5303,0.83,0.194,64
2,"May",123,"0",0,2,1,"cloudy/misty",0.56,0.5303,0.83,0.2239,16
2,"May",123,"1",0,2,1,"cloudy/misty",0.56,0.5303,0.78,0.2537,14
2,"May",123,"2",0,2,1,"cloudy/misty",0.56,0.5303,0.78,0.2537,5
2,"May",123,"3",0,2,1,"clear",0.54,0.5152,0.83,0.2836,2
2,"May",123,"4",0,2,1,"clear",0.52,0.5,0.88,0.2239,4
2,"May",123,"5",0,2,1,"clear",0.52,0.5,0.88,0.1343,14
2,"May",123,"6",0,2,1,"cloudy/misty",0.52,0.5,0.94,0.1642,109
2,"May",123,"7",0,2,1,"cloudy/misty",0.54,0.5152,0.88,0.2239,265
2,"May",123,"8",0,2,1,"cloudy/misty",0.56,0.5303,0.83,0.2836,459
2,"May",123,"9",0,2,1,"cloudy/misty",0.6,0.5758,0.78,0.3582,186
2,"May",123,"10",0,2,1,"cloudy/misty",0.64,0.6061,0.69,0.3582,127
2,"May",123,"11",0,2,1,"cloudy/misty",0.66,0.6212,0.65,0.3284,140
2,"May",123,"12",0,2,1,"cloudy/misty",0.68,0.6364,0.61,0.4925,217
2,"May",123,"13",0,2,1,"cloudy/misty",0.7,0.6515,0.58,0.6119,194
2,"May",123,"14",0,2,1,"cloudy/misty",0.7,0.6515,0.58,0.5224,158
2,"May",123,"15",0,2,1,"cloudy/misty",0.7,0.6515,0.58,0.4478,154
2,"May",123,"16",0,2,1,"clear",0.72,0.6667,0.54,0.4627,271
2,"May",123,"17",0,2,1,"clear",0.7,0.6515,0.54,0.4627,517
2,"May",123,"18",0,2,1,"clear",0.7,0.6515,0.48,0.4179,544
2,"May",123,"19",0,2,1,"clear",0.68,0.6364,0.57,0.3582,365
2,"May",123,"20",0,2,1,"clear",0.66,0.6212,0.61,0.194,290
2,"May",123,"21",0,2,1,"cloudy/misty",0.64,0.6212,0.61,0.4478,225
2,"May",123,"22",0,2,1,"cloudy/misty",0.58,0.5455,0.6,0.3881,113
2,"May",123,"23",0,2,1,"cloudy/misty",0.56,0.5303,0.68,0.3284,62
2,"May",124,"0",0,3,1,"light rain/snow",0.52,0.5,0.77,0.1642,27
2,"May",124,"1",0,3,1,"light rain/snow",0.5,0.4848,0.82,0.2836,7
2,"May",124,"2",0,3,1,"light rain/snow",0.5,0.4848,0.82,0.2836,4
2,"May",124,"3",0,3,1,"light rain/snow",0.42,0.4242,0.88,0.5224,1
2,"May",124,"4",0,3,1,"light rain/snow",0.38,0.3939,0.94,0.3284,3
2,"May",124,"5",0,3,1,"light rain/snow",0.36,0.3333,0.87,0.3284,9
2,"May",124,"6",0,3,1,"light rain/snow",0.34,0.303,0.93,0.3881,21
2,"May",124,"7",0,3,1,"light rain/snow",0.34,0.303,0.93,0.3582,52
2,"May",124,"8",0,3,1,"light rain/snow",0.34,0.303,0.93,0.3881,79
2,"May",124,"9",0,3,1,"light rain/snow",0.34,0.303,0.93,0.3582,40
